Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
4789,323644.300,319851.364,88,966,65,3,3.000,49
4790,322189.300,318712.601,88,922,65,3,3.000,49
4791,321771.300,318637.811,88,921,65,3,3.000,49
4792,322292.300,319726.968,88,903,65,3,3.000,49
4793,323527.300,320826.428,88,876,65,3,2.999,47
4794,324212.300,320390.211,113,893,65,3,3.000,49
4795,324852.300,319281.032,113,905,65,3,3.000,49
4796,322348.300,317989.449,88,940,65,3,3.000,47
4797,323592.300,317389.199,113,927,65,4,3.001,512
4798,323892.300,318136.286,113,965,65,3,3.000,49
4799,327600.300,318435.933,113,950,65,4,3.001,537
4800,328272.300,319299.965,113,958,65,4,3.001,537
4801,329700.300,319774.758,113,973,65,3,3.000,49
4802,331820.300,319976.434,113,969,65,3,3.000,49
4803,329168.300,320262.568,113,963,65,3,3.000,49
4804,326004.300,319430.405,88,960,65,3,3.000,49
4805,324934.300,319946.217,88,951,65,3,3.000,49
4806,324596.300,319629.932,88,948,65,3,3.000,49
4807,324828.300,319262.409,88,982,65,3,3.000,49
4808,324254.300,318787.360,88,998,65,4,3.000,512
4809,322998.300,317653.984,88,1005,65,4,3.001,512
4810,322327.300,317081.514,88,1024,65,3,3.000,49
4811,324014.300,317848.410,88,1062,65,3,3.000,49
4812,323732.300,317437.228,88,1048,65,3,2.999,49
4813,321865.300,316097.247,88,1013,65,4,3.000,209
4814,322044.300,315862.199,88,1031,65,4,3.001,209
4815,321757.300,316464.445,88,1017,65,4,3.002,465
4816,323622.300,317024.027,88,1031,65,4,3.002,465
4817,323309.300,317450.305,88,1004,65,4,3.000,465
4818,325212.300,318315.706,88,980,65,4,3.000,465
4819,325578.300,318830.921,88,977,65,4,3.002,465
4820,325184.300,319342.378,88,1006,65,4,3.000,465
4821,326791.300,319765.282,88,1026,65,4,3.001,465
4822,324990.300,320672.362,88,973,65,4,3.002,209
4823,324272.300,320163.270,88,952,65,4,3.001,465
4824,324730.300,319639.219,88,966,65,4,3.002,465
4825,324328.300,319418.737,88,954,65,4,3.003,465
4826,326540.300,320148.002,113,948,65,4,3.002,465
4827,324312.300,319478.213,113,940,65,4,3.001,465
4828,321873.300,318776.854,65,961,65,3,3.000,49
4829,323676.300,319004.974,113,955,65,3,3.000,49
4830,323453.300,318703.756,113,938,65,3,2.999,49
4831,321781.300,318414.156,129,953,65,3,2.999,49
4832,320482.300,317532.150,65,989,65,3,3.000,49
4833,319362.300,315839.177,65,971,65,3,3.000,49
4834,319210.300,315622.908,65,973,65,4,3.001,281
4835,322236.300,316533.322,113,972,65,3,3.000,49
4836,319896.300,316282.714,113,973,65,3,3.000,45
4837,319266.300,315655.595,88,1000,65,3,3.000,45
4838,320365.300,315174.014,88,1033,65,3,3.000,45
4839,321052.300,314756.622,88,1065,65,3,3.000,45
4840,320414.300,315153.352,88,1043,65,3,3.000,45
4841,319573.300,314483.853,88,1021,65,3,3.000,45
4842,318563.300,313549.807,88,971,65,3,3.000,45
4843,317014.300,311647.864,88,995,65,3,3.000,45
4844,315754.300,309778.997,65,967,65,3,3.000,45
4845,316639.300,311601.595,88,967,65,3,3.000,45
4846,318285.300,313956.761,88,974,65,3,3.000,45
4847,318146.300,314747.960,65,978,65,3,3.000,45
4848,319162.300,315606.700,65,981,65,3,3.000,45
4849,319486.300,316541.536,65,1007,65,3,3.000,44
4850,318891.300,315562.880,65,988,65,3,3.000,44
4851,321016.300,314971.260,113,941,65,3,3.000,44
4852,320752.300,315548.773,113,914,65,3,3.000,44
4853,320820.300,316069.574,113,911,65,3,3.000,44
4854,325420.300,316828.046,113,899,65,3,3.000,44
4855,325812.300,314894.547,113,898,65,3,3.000,44
4856,320928.300,314187.760,113,903,65,3,3.000,44
4857,319596.300,313483.440,88,934,65,3,3.000,44
4858,320138.300,314575.470,88,919,65,3,3.000,44
4859,320923.300,314487.374,88,928,65,3,3.000,44
4860,321882.300,315272.187,88,979,65,3,3.000,44
4861,321718.300,315749.688,88,969,65,3,3.000,44
4862,320255.300,314104.902,88,943,65,3,3.000,44
4863,319815.300,314976.597,88,928,65,3,3.000,44
4864,318458.300,315045.107,65,867,65,3,3.000,44
4865,318720.300,313514.207,109,860,65,3,3.000,44
4866,317577.300,313231.018,97,870,65,3,3.000,44
4867,317757.300,313502.465,97,862,65,3,3.000,44
4868,318724.300,315391.256,97,902,65,3,2.999,44
4869,318872.300,315307.495,97,892,65,3,3.000,44
4870,319290.300,315096.001,88,919,65,3,3.000,49
4871,319456.300,315089.454,109,894,65,3,3.000,49
4872,326364.300,316536.145,109,877,65,3,3.000,49
4873,321080.300,315754.462,109,880,65,4,3.001,529
4874,319995.300,315942.915,65,869,65,3,3.000,49
4875,319698.300,315737.413,65,874,65,3,3.000,49
4876,320390.300,315972.478,65,908,65,3,3.000,49
4877,320772.300,315498.447,65,901,65,3,3.000,49
4878,320160.300,314344.694,65,882,65,3,3.000,49
4879,319861.300,314499.948,65,926,65,3,3.000,49
4880,322382.300,316710.922,65,900,65,3,3.000,49
4881,322265.300,317380.666,65,924,65,3,3.000,49
4882,323539.300,318494.095,65,918,65,3,3.000,49
4883,322303.300,317732.915,65,932,65,3,3.000,49
4884,322844.300,318014.289,65,914,65,3,3.000,49
4885,321818.300,316218.659,65,901,65,3,3.000,49
4886,322590.300,316459.864,65,874,65,3,3.000,49
4887,323329.300,316885.457,65,881,65,3,3.000,49
4888,322821.300,316091.298,65,912,65,4,3.001,256
4889,322918.300,316571.003,65,874,65,4,3.001,256
4890,324388.300,317555.948,65,849,65,4,3.001,256
4891,324978.300,318003.055,65,871,65,3,3.000,49
4892,325667.300,318751.144,65,890,65,3,3.000,49
4893,325783.300,319626.130,65,957,65,3,3.000,49
4894,325139.300,319288.973,65,920,65,4,3.001,345
4895,324204.300,318955.360,65,950,65,4,3.001,345
4896,324943.300,319711.684,65,955,65,3,3.000,56
4897,323834.300,319688.662,65,1002,65,3,3.000,56
4898,324453.300,319386.407,65,1003,65,4,3.001,593
4899,323550.300,319136.420,129,1003,65,3,3.000,49
4900,323884.300,319128.584,129,1036,65,3,3.000,49
4901,323328.300,318837.535,129,1071,65,3,3.000,49
4902,322251.300,317941.833,129,1091,65,3,3.000,49
4903,322558.300,318464.826,129,1084,65,3,3.000,49
4904,321826.300,316819.006,129,1074,65,3,3.000,49
4905,322371.300,317640.897,129,1082,65,3,3.000,49
4906,322923.300,319247.807,129,1058,65,3,3.000,49
4907,323604.300,319323.902,129,1045,65,3,3.000,49
4908,323346.300,319625.129,129,1107,65,3,3.000,49
4909,323149.300,319421.557,129,1101,65,3,3.000,49
4910,323101.300,318355.621,129,1089,65,3,3.000,49
4911,321489.300,316876.995,129,1062,65,3,3.000,49
4912,322569.300,318497.807,129,1056,65,4,3.001,601
4913,322778.300,318514.092,129,1064,65,3,3.000,49
4914,322562.300,319175.770,88,1103,65,3,3.000,49
4915,322747.300,318883.031,88,1098,65,3,3.000,49
4916,322378.300,318500.657,88,1081,65,3,3.000,49
4917,322177.300,318170.394,88,1098,65,4,3.001,601
4918,322816.300,317006.451,152,1120,65,3,3.000,49
4919,323846.300,318068.684,88,1135,65,3,3.000,49
4920,323335.300,318493.422,88,1111,65,3,3.000,49
4921,323709.300,318796.123,88,1121,65,3,3.000,49
4922,324707.300,318381.025,88,1129,65,3,3.000,49
4923,323956.300,317494.055,88,1118,65,3,3.000,49
4924,322528.300,317038.604,88,1141,65,3,3.000,49
4925,321989.300,318844.180,88,1117,65,4,3.001,281
4926,322281.400,319765.767,337,1076,65,4,3.001,281
4927,321857.300,318887.635,88,1044,65,4,3.001,281
4928,321886.300,318710.639,88,1053,65,4,3.001,281
4929,321115.300,318349.265,97,1086,65,4,3.001,337
4930,321200.300,318355.305,97,1057,65,4,3.001,337
4931,321401.300,319022.083,88,1060,65,3,3.000,49
4932,321748.300,318321.223,88,1079,65,3,3.000,49
4933,321773.300,318232.531,88,1096,65,3,3.000,49
4934,321609.300,318390.522,88,1064,65,3,2.999,49
4935,322190.300,318071.755,129,1016,65,3,3.000,47
4936,322092.300,318387.321,129,1021,65,3,3.000,49
4937,321900.300,318531.101,88,1032,65,3,3.000,49
4938,321643.300,318614.941,129,1023,65,3,3.000,49
4939,322273.300,318548.194,129,1002,65,3,3.000,49
4940,321567.300,318183.214,97,1006,65,3,3.000,49
4941,321082.300,318414.499,97,1009,65,3,3.000,49
4942,321992.300,320036.694,65,1014,65,3,3.000,49
4943,321519.300,319093.459,65,1036,65,3,3.000,49
4944,321107.300,318501.313,65,1070,65,3,3.000,49
4945,320662.300,317311.452,129,1067,65,3,2.999,49
4946,320822.300,318081.671,65,1059,65,3,3.000,49
4947,321108.300,318231.057,65,1027,65,3,3.000,49
4948,321862.300,319210.785,65,1061,65,3,3.000,49
4949,321591.300,318472.491,65,1078,65,3,3.000,49
4950,321555.300,317844.880,129,1040,65,3,2.999,49
4951,321776.300,318122.505,129,1002,65,3,2.999,49
4952,321557.300,317746.074,88,996,65,3,2.999,49
4953,322345.300,318477.256,88,984,65,3,2.999,49
4954,322283.300,318525.552,129,985,65,3,2.999,49
4955,321934.300,318920.423,129,1021,65,3,3.000,49
4956,322148.300,318363.514,129,1035,65,3,2.999,49
4957,321931.300,317924.285,129,1007,65,3,3.000,49
4958,321565.300,318361.549,129,990,65,3,3.000,49
4959,320764.300,317504.498,88,1021,65,3,3.000,49
4960,322340.300,317692.800,88,1008,65,3,3.000,49
4961,322277.300,317261.883,152,991,65,3,3.000,49
4962,322599.300,318347.573,88,1001,65,4,3.001,465
4963,322370.300,319065.206,152,1023,65,4,3.001,465
4964,322484.300,319447.348,129,1039,65,3,3.000,49
4965,322869.300,320618.671,65,1030,65,3,3.000,49
4966,322522.300,320598.211,65,994,65,3,3.000,49
4967,322936.300,320336.444,129,1013,65,3,3.000,49
4968,323252.300,319704.796,129,985,65,3,3.000,49
4969,323402.300,319640.788,129,994,65,3,3.000,49
4970,322692.300,318460.071,129,1014,65,3,3.000,49
4971,321493.300,319564.983,65,1026,65,3,3.000,49
4972,320452.300,318203.620,65,1015,65,3,3.000,49
4973,321474.300,318501.913,88,1061,65,3,3.000,56
4974,321031.300,317818.994,88,1081,65,4,3.001,217
4975,321115.300,317514.312,88,1093,65,3,3.000,49
4976,321294.300,317942.193,129,1075,65,3,3.000,49
4977,320554.300,317221.945,129,1072,65,3,3.000,49
4978,321007.300,316367.931,97,1056,65,3,2.999,49
4979,321429.300,316377.647,97,1029,65,3,3.000,49
4980,320599.300,315811.656,97,1049,65,3,2.999,49
4981,321950.300,317410.791,129,1035,65,3,2.999,49
4982,322104.300,318387.940,129,1026,65,3,3.000,49
4983,322157.300,318543.359,129,1033,65,3,3.000,56
4984,321675.300,317669.857,97,1075,65,3,3.000,56
4985,321443.300,318080.616,97,1053,65,3,3.000,49
4986,321398.300,319114.180,65,1055,65,3,2.999,56
4987,322280.300,318740.224,129,1041,65,3,2.999,49
4988,322178.300,318090.681,129,1016,65,3,3.000,56
4989,322101.300,318989.941,129,1016,65,3,3.000,49
4990,321883.300,317886.670,129,982,65,3,3.000,49
4991,321987.300,318494.299,129,989,65,3,3.000,49
4992,322338.300,318567.394,129,971,65,3,3.000,49
4993,322140.300,318929.220,129,968,65,3,3.000,49
4994,321429.300,317846.075,129,959,65,3,3.000,49
4995,321457.300,318308.201,129,973,65,4,3.001,264
4996,322554.300,318944.898,88,980,65,4,3.001,264
4997,322518.300,319594.055,88,1002,65,3,3.000,49
4998,322985.300,319490.463,88,1002,65,3,2.999,49
4999,322928.300,319346.215,88,1051,65,3,2.998,49
5000,322891.300,319252.498,88,1061,65,3,2.999,49
5001,323280.300,320149.650,88,1046,65,3,2.999,49
5002,323606.300,320780.819,88,1027,65,4,3.000,537
5003,323167.300,319994.219,88,1026,65,3,3.000,49
5004,322544.300,319251.726,65,1017,65,3,3.000,49
5005,323164.300,319448.860,88,1001,65,3,2.999,49
5006,323146.300,319378.400,88,1063,65,4,3.000,465
5007,322225.300,318788.474,88,1084,65,3,2.999,49
5008,321294.300,318002.262,88,1088,65,3,3.000,49
5009,323319.300,319859.719,88,1116,65,3,3.000,49
5010,323700.300,320090.346,88,1111,65,4,3.001,512
5011,322998.300,318366.364,88,1162,65,4,3.001,512
5012,324331.300,318514.414,88,1188,65,3,3.000,49
5013,324870.300,317502.736,88,1180,65,3,2.999,49
5014,323905.300,317969.572,88,1156,65,3,2.999,49
5015,323948.300,318565.586,88,1148,65,3,3.000,49
5016,325329.300,318244.612,88,1174,65,3,3.000,49
5017,324285.300,316875.776,88,1162,65,3,3.000,49
5018,324408.300,318204.134,88,1163,65,3,3.000,49
5019,323585.300,317619.559,88,1139,65,3,2.999,49
5020,323999.300,317677.811,88,1137,65,3,2.999,49
5021,324429.300,317885.197,88,1118,65,3,2.999,47
5022,325121.300,318163.291,88,1124,65,3,2.999,47
5023,326456.300,319587.146,88,1127,65,3,2.999,49
5024,324668.300,318509.673,88,1111,65,3,3.000,49
5025,323763.300,318677.397,88,1100,65,3,3.000,49
5026,323829.300,318731.204,88,1098,65,3,2.999,49
5027,323242.300,317984.999,88,1078,65,3,3.000,49
5028,323080.300,317667.047,88,1057,65,3,3.000,49
5029,323737.300,317617.577,88,1028,65,3,3.000,49
5030,324150.300,318519.892,88,1004,65,3,3.000,49
5031,323699.300,318998.235,88,1035,65,3,3.000,49
5032,322867.300,319231.814,129,956,65,3,3.000,56
5033,323178.300,319369.042,88,947,65,3,3.000,49
5034,322931.300,318587.355,88,915,65,3,3.000,49
5035,323714.300,318605.100,88,962,65,3,3.000,49
5036,323350.300,318024.189,88,925,65,3,3.000,49
5037,325868.300,318153.479,113,880,65,3,3.000,49
5038,324296.300,318015.472,113,888,65,3,3.000,49
5039,332160.300,318824.206,113,876,65,3,3.000,49
5040,334737.300,318755.364,113,873,65,3,2.999,49
5041,338949.300,318722.435,109,839,65,4,3.001,209
5042,344444.300,319208.041,109,835,65,3,3.000,49
5043,337012.300,319015.118,109,830,65,3,3.000,49
5044,335044.300,319069.817,109,797,65,3,3.000,49
5045,334996.300,319108.260,109,763,65,3,3.000,49
5046,336824.300,319032.857,109,771,65,3,3.000,47
5047,337084.300,319114.074,109,793,65,3,3.000,48
5048,358433.200,318187.835,29,786,65,3,2.999,48
5049,357544.200,318922.830,29,801,65,3,2.999,48
5050,352015.200,318842.789,29,838,65,3,2.997,48
5051,352540.200,318024.206,29,843,65,3,2.997,48
5052,349300.200,317219.535,29,846,65,3,2.999,48
5053,349650.200,316973.918,29,834,65,3,2.998,48
5054,347560.200,317108.093,29,862,65,3,2.997,48
5055,344446.200,317817.549,29,908,65,3,2.999,48
5056,342249.200,317829.342,29,927,65,3,2.999,48
5057,334553.200,317846.717,29,985,65,4,2.999,217
5058,325144.300,316166.624,88,981,65,4,3.001,217
5059,325109.300,315813.891,88,964,65,4,3.000,217
5060,325949.300,317011.843,109,950,65,4,3.000,217
5061,325224.300,317409.330,88,983,65,3,2.999,45
5062,324518.300,317041.820,88,995,65,3,2.999,45
5063,324712.300,316960.665,88,995,65,4,3.000,273
5064,325267.300,315473.692,88,1015,65,4,3.001,273
5065,323301.300,314676.550,88,991,65,3,3.000,45
5066,324040.300,316208.210,88,1002,65,3,3.000,45
5067,325279.300,315845.536,88,1054,65,3,3.000,45
5068,324388.300,316885.536,88,1074,65,3,3.000,49
5069,322972.300,316129.175,88,1098,65,3,3.000,49
5070,322000.300,316017.297,88,1076,65,4,3.001,217
5071,322112.300,314988.601,88,1078,65,4,3.001,217
5072,322502.300,316118.710,88,1095,65,3,3.000,49
5073,321260.300,315702.311,88,1067,65,3,3.000,49
5074,320707.300,315491.223,88,1083,65,3,3.000,48
5075,320503.300,315026.188,88,1081,65,3,3.000,48
5076,320479.300,315271.171,88,1068,65,3,3.000,48
5077,320967.300,315296.594,88,1035,65,4,3.001,512
5078,321563.300,315711.821,88,1052,65,4,3.002,512
5079,320829.300,314282.655,88,1059,65,3,3.000,49
5080,322024.300,314776.702,88,1077,65,3,3.000,49
5081,322871.300,316346.185,88,1116,65,3,3.000,49
5082,322630.300,317117.474,88,1079,65,3,3.000,49
5083,323378.300,317797.812,88,1043,65,3,3.000,49
5084,323979.300,318022.993,88,1057,65,4,3.001,473
5085,324981.300,317935.881,88,1057,65,3,3.000,49
5086,325643.300,318771.685,88,1029,65,3,3.000,49
5087,325670.300,318661.473,88,986,65,4,3.001,465
5088,325834.300,319263.876,88,1015,65,3,3.000,49
5089,324922.300,318986.244,88,987,65,3,3.000,49
5090,324154.300,319688.840,88,974,65,3,3.000,49
5091,324124.300,317658.809,88,975,65,3,3.000,49
5092,324030.300,317544.160,88,946,65,3,3.000,49
5093,324172.300,318733.104,88,917,65,3,3.000,61
5094,324999.300,317711.609,88,936,65,3,3.000,49
5095,324873.400,317022.414,337,956,65,4,3.001,337
5096,325102.300,317911.785,88,978,65,3,3.000,49
5097,325486.300,317898.949,88,969,65,3,3.000,45
5098,324843.300,317316.648,88,962,65,3,3.000,45
5099,324595.300,316797.276,88,929,65,4,3.001,281
5100,325206.300,317248.427,88,916,65,4,3.001,281
5101,324081.300,316042.251,88,933,65,4,3.001,281
5102,324606.300,316445.827,88,984,65,4,3.001,281
5103,325459.300,317706.279,88,981,65,3,3.000,49
5104,324515.300,316628.224,88,984,65,3,3.000,49
5105,323698.300,317355.922,88,1014,65,4,3.001,209
5106,323835.300,318719.550,88,995,65,3,3.000,49
5107,322924.300,318608.812,88,1005,65,3,3.000,49
5108,321554.300,317997.743,88,1013,65,3,3.000,49
5109,321472.300,318175.420,88,1003,65,3,3.000,49
5110,321681.300,318178.528,88,1015,65,3,3.000,49
5111,320942.300,317209.051,88,999,65,3,3.000,49
5112,321472.300,317721.075,88,992,65,3,2.999,49
5113,318765.300,315248.922,88,935,65,3,2.999,43
5114,319688.300,315641.266,88,913,65,3,2.999,43
5115,319545.300,316428.401,65,897,65,3,2.999,43
5116,321530.300,316193.456,88,899,65,3,2.999,43
5117,321836.300,315587.113,88,921,65,3,2.999,49
5118,322600.300,315656.235,88,940,65,3,3.000,49
5119,322974.300,316115.833,88,899,65,3,3.000,49
5120,323601.300,316747.114,88,916,65,3,3.000,49
5121,323107.300,316440.982,88,925,65,3,2.999,49
5122,323018.300,316634.709,88,947,65,3,2.999,49
5123,323152.300,317764.559,88,934,65,3,2.999,49
5124,322791.300,317283.403,88,926,65,3,3.000,49
5125,322958.300,318349.955,88,914,65,3,3.000,49
5126,322827.300,317930.824,88,930,65,3,3.000,49
5127,322719.300,317653.289,88,878,65,3,3.000,49
5128,323106.300,318778.522,88,897,65,3,3.000,49
5129,323553.300,319857.322,88,894,65,3,3.000,49
5130,323447.300,320653.593,65,835,65,3,3.000,49
5131,323533.300,320043.330,65,839,65,3,3.000,49
5132,323677.300,319263.093,129,805,65,3,3.000,49
5133,325735.300,319933.373,65,797,65,3,2.999,49
5134,327207.300,320315.887,65,799,65,3,2.999,49
5135,327499.300,320706.204,65,807,65,3,3.000,49
5136,327440.300,321244.194,65,856,65,3,3.000,49
5137,325683.300,320044.139,65,858,65,3,3.000,49
5138,325464.300,320541.000,65,895,65,4,3.001,217
5139,325482.300,320478.331,65,945,65,3,2.999,49
5140,324605.300,319074.375,65,947,65,4,2.998,209
5141,324555.300,318195.373,65,990,65,3,2.998,49
5142,324708.300,317780.183,65,988,65,4,3.000,217
5143,325593.300,319136.545,65,983,65,4,3.001,217
5144,324928.300,319721.095,65,1013,65,4,3.002,217
5145,324140.300,319337.685,65,1001,65,4,3.002,217
5146,324166.300,319223.496,65,1035,65,4,3.001,217
5147,322278.300,317738.181,88,1024,65,3,3.000,49
5148,321781.300,317345.290,88,1059,65,3,3.000,49
5149,321717.300,316470.715,88,1055,65,3,3.000,49
5150,321287.300,317222.866,65,1075,65,3,3.000,49
5151,321183.300,316824.764,65,1059,65,3,3.000,49
5152,321675.300,317872.516,65,1089,65,4,3.001,217
5153,322106.300,318470.106,129,1099,65,3,3.000,49
5154,321780.300,318409.530,129,1074,65,3,3.000,49
5155,322746.300,319703.954,65,1086,65,3,2.999,49
5156,322984.300,319704.241,65,1085,65,3,3.000,49
5157,323745.300,319991.494,65,1041,65,3,3.000,49
5158,323305.300,319585.938,65,1091,65,3,3.000,49
5159,323376.300,319603.134,65,1115,65,3,3.000,49
5160,323377.300,319870.235,65,1140,65,3,3.000,49
5161,322734.300,319605.002,65,1136,65,4,3.001,465
5162,321510.300,318060.730,65,1130,65,4,3.001,465
5163,321230.300,318076.708,97,1136,65,4,3.001,465
5164,320766.300,316978.775,97,1167,65,4,3.001,465
5165,321565.300,317416.196,97,1116,65,4,3.001,465
5166,321411.300,317175.105,97,1146,65,4,3.001,465
5167,321564.300,315693.990,97,1092,65,4,3.001,465
5168,321365.300,314782.938,97,1074,65,4,3.001,465
5169,321330.300,316190.525,97,1074,65,4,3.002,465
5170,321639.300,316277.495,97,1062,65,4,3.002,465
5171,321888.300,315891.370,97,1085,65,4,3.002,465
5172,322469.300,315457.006,97,1071,65,4,3.001,465
5173,323062.300,315016.803,97,1094,65,4,3.002,465
5174,323171.300,318111.738,97,1114,65,4,3.001,465
5175,323301.300,317643.757,97,1102,65,4,3.001,465
5176,323424.300,316525.545,97,1085,65,4,3.002,465
5177,323354.300,317064.600,97,1084,65,4,3.002,465
5178,323485.300,316643.350,129,1061,65,4,3.002,465
5179,323240.300,316896.432,129,1094,65,4,3.002,433
5180,323308.300,317010.320,97,1112,65,4,3.002,433
5181,322838.300,316740.707,97,1120,65,4,3.002,433
5182,322560.300,316320.573,97,1101,65,4,3.002,433
5183,322877.300,317182.392,97,1109,65,4,3.001,433
5184,323105.300,317678.955,97,1148,65,4,3.000,433
5185,323074.300,317179.092,97,1175,65,4,3.000,433
5186,323346.300,317327.619,97,1171,65,3,3.000,49
5187,323274.300,318172.803,97,1200,65,3,3.000,49
5188,322939.300,318705.531,97,1207,65,3,3.000,49
5189,322952.300,318782.457,97,1221,65,3,3.000,49
5190,322714.300,317816.218,97,1189,65,3,3.000,49
5191,323697.300,316955.444,97,1160,65,3,3.000,49
5192,323624.300,317411.949,97,1129,65,3,3.000,49
5193,323766.300,317129.455,97,1175,65,3,3.000,61
5194,323533.300,316177.935,97,1175,65,4,3.001,520
5195,323157.300,317853.912,129,1177,65,3,3.000,56
5196,323677.300,318270.094,129,1169,65,3,3.000,49
5197,323061.300,317026.289,97,1175,65,3,3.000,49
5198,323130.300,317374.205,97,1146,65,3,3.000,49
5199,322924.300,316405.189,97,1132,65,3,3.000,49
5200,322195.300,316044.080,97,1157,65,3,3.000,49
5201,322254.300,315809.331,97,1127,65,3,3.000,49
5202,323559.300,316944.546,129,1151,65,3,3.000,49
