Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
8811,298215.500000,3290.225500,1737,855,840,5,0.070000,712
8812,310724.500000,3568.014700,1737,831,840,5,0.077000,712
8813,312361.500000,3021.443450,1737,849,840,5,0.064500,712
8814,308348.500000,3392.588500,1737,856,840,5,0.075000,712
8815,307366.500000,3673.188500,1737,858,840,5,0.080000,712
8816,309285.500000,3821.974700,1737,879,840,5,0.082000,712
8817,305585.500000,4142.190950,1737,892,840,5,0.089500,708
8818,308478.500000,4069.403150,1737,881,840,5,0.086500,708
8819,303969.500000,3394.178200,1737,864,840,5,0.072000,712
8820,292453.500000,3587.391750,1737,915,840,5,0.077500,712
8821,287974.500000,3528.992750,1737,919,840,5,0.077500,712
8822,290291.500000,4078.678500,1737,924,840,5,0.090000,712
8823,294664.500000,3614.575500,1737,926,840,5,0.080000,712
8824,289257.500000,3528.375250,1737,947,840,5,0.077500,712
8825,286897.500000,3403.664500,1737,967,840,5,0.075000,712
8826,289166.500000,3465.907800,1737,955,840,6,0.078000,3048
8827,279599.500000,3481.085350,1737,1006,840,6,0.078500,3048
8828,277010.500000,3280.702350,1737,995,840,6,0.073500,3048
8829,272921.500000,3076.668550,1381,1076,840,6,0.070500,3048
8830,272955.500000,3065.435550,1381,1075,840,6,0.070500,3048
8831,272421.500000,2946.888300,1381,1082,840,6,0.068000,3048
8832,272661.500000,3029.456950,1381,1079,840,5,0.069500,712
8833,272800.500000,3501.888200,1381,1073,840,5,0.082000,712
8834,272312.500000,3003.094700,1381,1096,840,5,0.072000,712
8835,271493.500000,2789.326750,1381,1133,840,5,0.067500,712
8836,271411.500000,2770.206500,1381,1145,840,5,0.065000,712
8837,271186.500000,3156.569000,1381,1165,840,5,0.075000,712
8838,271684.500000,3050.817250,1381,1163,840,5,0.072500,712
8839,271491.500000,2850.127250,1381,1153,840,5,0.067500,712
8840,271096.500000,2696.864750,1381,1148,840,5,0.062500,712
8841,271998.500000,2863.458750,1381,1169,840,5,0.067500,708
8842,273514.500000,2975.380250,1381,1184,840,5,0.072500,708
8843,274828.500000,2810.754500,1381,1116,840,5,0.065000,700
8844,275327.500000,3103.998250,1381,1097,840,5,0.072500,700
8845,274675.500000,3261.034750,1381,1094,840,5,0.077500,712
8846,274281.500000,2999.028000,1381,1129,840,5,0.070000,712
8847,273642.500000,2701.160750,1381,1103,840,5,0.062500,712
8848,274203.500000,3129.699750,1381,1105,840,5,0.072500,712
8849,275496.500000,2899.475500,1381,1070,840,5,0.065000,824
8850,275613.500000,3230.212750,1381,1056,840,5,0.072500,712
8851,276862.500000,3573.253250,1864,1052,840,5,0.082500,712
8852,276822.500000,3607.206250,1864,1055,840,5,0.082500,824
8853,277447.500000,3502.758500,1864,1027,840,5,0.080000,712
8854,277424.500000,3445.741250,1864,1019,840,5,0.077500,712
8855,277302.500000,3309.279000,1864,1020,840,5,0.075000,712
8856,278972.500000,3001.050250,1864,1007,840,5,0.067500,712
8857,276108.500000,3123.875750,1381,1024,840,5,0.072500,712
8858,277259.500000,2980.290750,1864,1004,840,5,0.067500,712
8859,277699.500000,2865.342500,1864,994,840,5,0.065000,712
8860,276324.500000,3102.657050,1381,972,840,6,0.070500,3016
8861,275128.500000,2794.822750,1381,996,840,5,0.062500,712
8862,274268.500000,2570.403000,1381,977,840,5,0.060000,712
8863,273643.500000,2838.173500,1381,988,840,5,0.065000,712
8864,273720.500000,3006.838450,1381,966,840,5,0.069500,712
8865,293725.500000,3312.261000,1736,980,840,6,0.075000,7144
8866,290660.500000,3619.663750,1736,995,840,6,0.082500,7144
8867,294341.500000,3697.225000,1736,993,840,6,0.085000,7144
8868,291134.500000,3385.045700,1736,1048,840,5,0.077000,712
8869,297322.500000,3583.001750,1736,1017,840,5,0.082500,712
8870,296860.500000,3345.715750,1736,1017,840,5,0.077500,712
8871,295794.500000,2993.389750,1736,1044,840,5,0.067500,712
8872,297986.500000,3484.043000,1736,1040,840,5,0.080000,712
8873,294062.500000,3436.222500,1736,1053,840,5,0.080000,712
8874,294246.500000,3642.183300,1736,1069,840,6,0.083000,8197
8875,298960.500000,3062.559500,1736,1037,840,5,0.070000,712
8876,296628.500000,3074.841000,1736,1024,840,5,0.070000,712
8877,293294.500000,3263.660500,1736,1059,840,5,0.075000,710
8878,281266.500000,3301.173750,1736,1080,840,5,0.077500,710
8879,274992.500000,3073.064750,1736,1123,840,5,0.072500,712
8880,268458.500000,2884.455750,1381,1126,840,5,0.067500,712
8881,268406.500000,2740.327750,1381,1122,840,5,0.062500,712
8882,269004.500000,2981.158950,1381,1102,840,5,0.069500,710
8883,269110.500000,2861.899750,1381,1137,840,5,0.067500,712
8884,269848.500000,2475.357000,1381,1153,840,5,0.055000,712
8885,270113.500000,2550.853750,1381,1154,840,5,0.057500,712
8886,273551.500000,2430.844500,1736,1151,840,5,0.055000,712
8887,276335.500000,2902.615000,1736,1105,840,5,0.065000,712
8888,278506.500000,3096.134000,1736,1071,840,5,0.070000,712
8889,272336.500000,2537.442550,1736,1065,840,6,0.060500,9192
8890,273075.500000,2456.379500,1381,1041,840,5,0.055000,712
8891,274570.500000,3470.433450,1381,1013,840,5,0.079500,712
8892,274345.500000,3190.468250,1381,1046,840,5,0.072500,712
8893,274945.500000,3396.897500,1381,1019,840,5,0.075000,712
8894,275338.500000,3814.894750,1381,1033,840,5,0.087500,712
8895,274371.500000,3111.777500,1381,1042,840,5,0.070000,712
8896,275761.500000,3373.226000,1381,998,840,5,0.075000,712
8897,278244.500000,3150.325500,840,981,840,5,0.070000,710
8898,276786.500000,2723.636000,1381,1006,840,5,0.060000,712
8899,279024.500000,3584.821250,1864,997,840,5,0.082500,712
8900,278954.500000,3932.981000,1864,1010,840,5,0.090000,712
8901,280315.500000,3733.227500,1864,1015,840,5,0.085000,712
8902,279916.500000,3478.389250,1864,996,840,5,0.077500,712
8903,276667.500000,3540.348550,1864,1009,840,6,0.080500,5092
8904,277409.500000,3360.393050,1864,1019,840,6,0.075500,5092
8905,276848.500000,3018.729750,1737,1017,840,6,0.067500,3016
8906,275362.500000,3134.462900,1381,1043,840,5,0.069000,712
8907,275913.500000,2815.315700,840,1026,840,5,0.062000,712
8908,281867.500000,3220.576000,1737,950,840,5,0.070000,712
8909,280586.500000,3835.109000,1737,973,840,5,0.085000,712
8910,279037.500000,3682.169750,1737,971,840,5,0.082500,712
8911,279793.500000,3592.822050,1737,942,840,6,0.080500,7140
8912,285909.500000,3055.762300,1737,940,840,6,0.068000,7140
8913,280518.500000,3406.063550,1737,971,840,6,0.075500,7140
8914,281959.500000,3548.282050,1737,1007,840,6,0.080500,7140
8915,283108.500000,3273.233800,1737,1015,840,6,0.073000,7140
8916,287400.500000,3621.087250,1737,1010,840,6,0.082500,7140
8917,289799.500000,3660.834800,1737,1002,840,6,0.083000,7140
8918,292476.500000,3619.610500,1737,968,840,5,0.080000,712
8919,292057.500000,3814.713450,1737,969,840,5,0.084500,712
8920,291377.500000,3559.650950,1737,995,840,5,0.079500,712
8921,293662.500000,3143.756000,1737,959,840,5,0.070000,712
8922,297832.500000,3147.362750,1737,919,840,5,0.067500,712
8923,293093.500000,3376.374500,1737,902,840,5,0.075000,712
8924,287584.500000,3575.320250,1737,931,840,5,0.077500,696
8925,293625.500000,3312.497250,1737,911,840,5,0.072500,696
8926,300006.500000,3507.907000,1737,884,840,5,0.075000,696
8927,304841.500000,3881.219450,1737,883,840,5,0.084500,696
8928,293209.500000,3825.074200,1737,898,840,5,0.082000,696
8929,291642.500000,3767.181500,1737,917,840,5,0.080000,696
8930,300154.500000,3751.073550,1737,875,840,6,0.080500,4101
8931,300587.500000,3839.626800,1733,920,840,6,0.083000,4101
8932,297097.500000,4123.672050,1733,906,840,6,0.090500,4101
8933,299486.500000,4292.711000,1733,915,840,5,0.095000,696
8934,308739.500000,3975.226000,1737,885,840,5,0.090000,712
8935,307887.500000,3850.161000,1737,923,840,5,0.085000,712
8936,308229.500000,3773.801000,1737,917,840,5,0.085000,710
8937,296575.500000,3716.754250,1737,967,840,5,0.082500,710
8938,292189.500000,4191.106250,1729,1005,840,5,0.097500,710
8939,277143.500000,3765.372750,1737,1022,840,5,0.087500,710
8940,278865.500000,3874.890800,1737,1014,840,6,0.088000,8197
8941,272556.500000,3329.307750,1737,1055,840,5,0.077500,712
8942,266382.500000,3570.315000,1381,1135,840,5,0.085000,712
8943,267526.500000,3305.789250,1381,1125,840,5,0.077500,704
8944,268813.500000,3592.520500,1381,1151,840,5,0.085000,704
8945,269782.500000,3729.307700,1381,1148,840,5,0.087000,712
8946,270514.500000,4107.291950,1381,1154,840,5,0.094500,712
8947,270624.500000,3970.535250,1381,1152,840,6,0.092500,3048
8948,271822.500000,4018.384800,1381,1109,840,6,0.093000,3048
8949,272444.500000,3816.599300,1381,1093,840,6,0.088000,3048
8950,272218.500000,3735.032550,1381,1089,840,6,0.085500,4133
8951,272166.500000,3730.407250,1381,1032,840,5,0.082500,712
8952,271764.500000,3988.133000,1381,1049,840,5,0.090000,712
8953,272781.500000,4185.788750,840,1064,840,5,0.097500,712
8954,274607.500000,4162.961500,840,1047,840,5,0.100000,712
8955,274944.500000,4155.625300,840,1041,840,6,0.098000,7144
8956,276273.500000,3478.039500,840,1058,840,5,0.080000,712
8957,276637.500000,3177.162750,1381,1104,840,5,0.072500,712
8958,276564.500000,3396.984450,1381,1156,840,5,0.079500,712
8959,276045.500000,3346.728150,1381,1175,840,5,0.076500,712
8960,276914.500000,3420.502250,1381,1174,840,5,0.077500,704
8961,277334.500000,3214.723250,1381,1162,840,5,0.072500,704
8962,277483.500000,3224.063500,1381,1155,840,5,0.075000,704
8963,278276.500000,3222.308000,1864,1157,840,5,0.075000,712
8964,279272.500000,2723.698750,1864,1161,840,5,0.062500,712
8965,278379.500000,2658.371500,1864,1170,840,5,0.060000,712
8966,279117.500000,2808.628500,1864,1152,840,5,0.065000,712
8967,279428.500000,2840.213500,1864,1131,840,5,0.065000,712
8968,280049.500000,3009.367950,1864,1126,840,5,0.069500,712
8969,282366.500000,3387.416250,1864,1095,840,6,0.077500,8229
8970,281640.500000,3150.998700,1864,1101,840,5,0.072000,712
8971,282094.500000,3172.566700,1864,1086,840,5,0.072000,712
8972,280581.500000,3358.472250,1864,1094,840,6,0.077500,3016
8973,282780.500000,3307.155500,1364,1089,840,5,0.075000,712
8974,283375.500000,3603.461250,1864,1076,840,5,0.082500,712
8975,283808.500000,3053.554250,1864,1037,840,5,0.067500,712
8976,281704.500000,2932.996000,1864,1034,840,5,0.065000,712
8977,281999.500000,2943.677750,1864,1053,840,5,0.067500,712
8978,284290.500000,2927.757500,1864,1019,840,5,0.065000,712
8979,289203.500000,2679.516250,1864,997,840,5,0.057500,712
8980,288388.500000,2751.351500,1864,1004,840,5,0.060000,712
8981,289828.500000,3000.562500,1864,979,840,5,0.065000,824
8982,286726.500000,3114.547500,1864,1043,840,5,0.070000,712
8983,289124.500000,3032.373750,1864,1014,840,5,0.067500,712
8984,287668.500000,3177.129200,1864,1011,840,5,0.067000,712
8985,290268.500000,3468.399450,1864,1011,840,5,0.074500,696
8986,289179.500000,3368.315950,1864,1031,840,5,0.074500,712
8987,288098.500000,2956.080200,1864,1054,840,5,0.067000,712
8988,288044.500000,3431.539200,1864,1057,840,5,0.077000,712
8989,287085.500000,3441.291200,1864,1068,840,5,0.077000,712
8990,284393.500000,3450.376250,1864,1069,840,5,0.077500,712
8991,280937.500000,3066.706500,1864,1093,840,5,0.070000,712
8992,280677.500000,2646.475000,1864,1087,840,5,0.060000,712
8993,283270.500000,2752.622700,1864,1045,840,5,0.062000,712
8994,282445.500000,2954.557000,1864,1026,840,5,0.065000,704
8995,280200.500000,2617.457250,1864,1049,840,5,0.057500,712
8996,276349.500000,2410.230750,1864,1041,840,5,0.052500,712
8997,274145.500000,2772.557750,1381,1067,840,5,0.062500,712
8998,273593.500000,2842.164950,1381,1064,840,5,0.064500,712
8999,273550.500000,3151.908700,1381,1069,840,5,0.072000,712
9000,272784.500000,3108.251200,1381,1108,840,5,0.072000,712
9001,273065.500000,2752.511950,1381,1083,840,5,0.064500,712
9002,273312.500000,3302.400900,1381,1054,840,6,0.079000,3048
9003,273012.500000,3397.344600,1381,1060,840,6,0.081000,3048
9004,274780.500000,2823.222250,1381,1056,840,5,0.062500,712
9005,275701.500000,3201.926750,1381,1046,840,5,0.072500,712
9006,275801.500000,2795.149250,1381,1091,840,5,0.062500,712
9007,275788.500000,2869.120000,1381,1064,840,5,0.065000,712
9008,275359.500000,2843.002500,1381,1069,840,5,0.065000,712
9009,274747.500000,3145.074250,1381,1051,840,5,0.072500,712
9010,274561.500000,3450.516000,1381,1082,840,5,0.080000,712
9011,278709.500000,3360.165500,1736,1056,840,5,0.075000,712
9012,277068.500000,3111.262750,1736,1036,840,5,0.067500,712
9013,278473.500000,2873.865250,1736,1007,840,5,0.062500,712
9014,280309.500000,2920.639750,1864,990,840,5,0.062500,712
9015,283537.500000,3276.243750,1736,969,840,5,0.072500,712
9016,284863.500000,3152.674750,1736,961,840,5,0.067500,712
9017,281305.500000,3438.721000,1864,959,840,5,0.075000,712
9018,282047.500000,3224.659950,1736,962,840,5,0.069500,712
9019,282154.500000,3337.071200,1736,938,840,5,0.072000,708
9020,285976.500000,3482.229250,1736,906,840,5,0.077500,712
9021,287691.500000,3414.401000,1736,863,840,5,0.075000,712
9022,285407.500000,3074.045750,1736,892,840,5,0.067500,712
9023,283479.500000,2723.348500,1736,920,840,5,0.060000,712
9024,287250.500000,2439.321750,1736,911,840,5,0.052500,712
9025,291057.500000,3043.757000,1736,873,840,5,0.065000,712
9026,291469.500000,2743.810250,1736,881,840,5,0.057500,712
9027,284261.500000,3257.869500,840,888,840,5,0.070000,712
9028,283622.500000,3570.596000,1864,907,840,5,0.080000,712
9029,283084.500000,3584.205000,1864,914,840,5,0.080000,712
9030,283180.500000,3323.008250,1864,910,840,5,0.072500,712
9031,283538.500000,3200.598000,1864,911,840,5,0.070000,712
9032,282429.500000,2858.520250,1864,934,840,5,0.062500,712
9033,282771.500000,2740.883500,1864,925,840,5,0.060000,712
9034,283384.500000,3076.192000,1864,898,840,5,0.070000,712
9035,288516.500000,3131.549000,1736,900,840,5,0.070000,712
9036,286038.500000,2969.945500,1736,911,840,5,0.065000,712
9037,284183.500000,3267.431700,1736,941,840,5,0.072000,712
9038,279883.500000,3049.979750,1736,985,840,5,0.067500,712
9039,281625.500000,3348.838100,1736,974,840,6,0.076000,3016
9040,282122.500000,3264.731900,1736,981,840,6,0.074000,3016
9041,286723.500000,3063.819350,1736,939,840,6,0.068500,3016
9042,285851.500000,3122.734750,1736,963,840,5,0.067500,710
9043,286926.500000,3179.518500,1736,947,840,5,0.070000,710
9044,286608.500000,3114.491950,1736,924,840,5,0.069500,712
9045,281900.500000,3005.163250,1736,922,840,5,0.067500,712
9046,289931.500000,3058.257000,1736,912,840,5,0.065000,712
9047,283539.500000,2978.753050,1736,968,840,6,0.065500,4101
9048,283618.500000,3256.713750,1736,976,840,5,0.072500,712
9049,291117.500000,3300.017200,1736,920,840,5,0.072000,712
9050,289411.500000,3486.242450,1732,916,840,5,0.074500,712
9051,287880.500000,3171.591950,1736,940,840,5,0.069500,712
9052,289436.500000,3087.893450,1736,942,840,5,0.069500,712
9053,305414.500000,3993.382500,1737,921,840,6,0.090000,3016
9054,306262.500000,4124.481250,1737,926,840,6,0.092500,3016
9055,311224.500000,4168.118550,1737,937,840,6,0.095500,3016
9056,302453.500000,3959.450000,1737,959,840,5,0.090000,712
9057,306857.500000,3568.968000,1737,943,840,5,0.080000,712
9058,302419.500000,3683.671700,1737,983,840,5,0.082000,704
9059,294120.500000,3492.819750,1737,1030,840,5,0.077500,704
9060,288555.500000,3833.026700,1737,1058,840,5,0.087000,704
9061,286479.500000,3518.732500,1737,1064,840,5,0.080000,704
9062,267049.500000,3441.160000,1381,1095,840,5,0.080000,704
9063,267757.500000,3383.329750,1381,1078,840,5,0.077500,704
9064,278302.500000,3256.825250,1737,1095,840,5,0.077500,704
9065,272629.500000,3413.789800,1737,1150,840,6,0.083000,3048
9066,267946.500000,3080.840250,1737,1167,840,5,0.072500,704
9067,267818.500000,3296.879250,1381,1168,840,5,0.077500,704
9068,268848.500000,3629.194750,1381,1158,840,5,0.087500,704
9069,270977.500000,3159.396500,1381,1176,840,5,0.075000,704
9070,271523.500000,2944.056000,1381,1200,840,5,0.070000,712
9071,272667.500000,3250.462200,1381,1166,840,5,0.077000,712
9072,273212.500000,2850.643750,1381,1176,840,5,0.067500,824
9073,273125.500000,3182.233500,1381,1191,840,5,0.075000,824
9074,273775.500000,3182.780000,1381,1163,840,5,0.075000,712
9075,273607.500000,2904.511750,1381,1158,840,5,0.067500,712
9076,274851.500000,3155.531750,1381,1143,840,5,0.072500,704
9077,273172.500000,3090.681250,1381,1143,840,5,0.072500,704
9078,272712.500000,3052.920200,1381,1195,840,5,0.072000,704
9079,272631.500000,2994.048950,1381,1195,840,5,0.069500,704
9080,271966.500000,3142.945050,1381,1160,840,6,0.075500,7144
9081,271827.500000,3133.710600,1381,1174,840,6,0.076000,3016
9082,272914.500000,2763.787500,1381,1178,840,5,0.065000,712
9083,274074.500000,2852.567300,1381,1157,840,6,0.068000,3048
9084,274553.500000,2437.492500,1381,1139,840,5,0.055000,824
9085,274239.500000,3047.968000,1381,1144,840,5,0.070000,712
9086,274965.500000,2936.917250,1381,1136,840,5,0.067500,824
9087,274412.500000,2900.496750,1381,1162,840,5,0.067500,712
9088,274535.500000,3072.429200,1381,1146,840,5,0.072000,712
9089,274023.500000,3168.619450,1381,1132,840,5,0.074500,712
9090,273891.500000,2888.526200,1381,1137,840,5,0.067000,712
9091,273871.500000,3386.845500,1381,1157,840,6,0.080000,3016
9092,274080.500000,3147.381200,1381,1140,840,5,0.072000,712
9093,274998.500000,2731.373200,1381,1096,840,5,0.062000,712
9094,274752.500000,3025.845450,1381,1096,840,5,0.069500,712
9095,273508.500000,3171.700000,1381,1121,840,5,0.075000,712
9096,274283.500000,3471.110950,1381,1122,840,5,0.079500,712
9097,275276.500000,3600.292700,1381,1121,840,5,0.082000,712
9098,274740.500000,3428.950950,1381,1126,840,5,0.079500,712
9099,274900.500000,3338.240700,1381,1148,840,5,0.077000,712
9100,275697.500000,3072.573200,1381,1184,840,5,0.072000,712
9101,275990.500000,3012.035000,1381,1147,840,5,0.070000,712
9102,277023.500000,2698.169750,1381,1125,840,5,0.062500,712
9103,276532.500000,3460.437500,1381,1119,840,5,0.080000,712
9104,276425.500000,3221.943500,1381,1120,840,5,0.075000,712
9105,276532.500000,3036.827000,1381,1115,840,5,0.070000,712
9106,276353.500000,3157.324250,1864,1068,840,5,0.072500,712
9107,275141.500000,3140.348500,1381,1096,840,5,0.075000,712
9108,275157.500000,3224.811750,1381,1113,840,5,0.077500,712
9109,275468.500000,2972.450000,1381,1101,840,5,0.070000,712
9110,275396.500000,3242.956500,1381,1117,840,5,0.075000,712
9111,275688.500000,3651.837500,1381,1118,840,5,0.085000,712
9112,275898.500000,3204.867000,1381,1121,840,5,0.075000,712
9113,276563.500000,2929.078250,1381,1119,840,5,0.067500,712
9114,276489.500000,2854.414800,1381,1100,840,6,0.068000,3016
9115,277242.500000,2497.323300,1381,1099,840,6,0.058000,3016
9116,280662.500000,3001.158550,1864,1058,840,6,0.070500,3016
9117,279156.500000,2887.922050,1864,1036,840,6,0.065500,3016
9118,278160.500000,2954.466800,1864,1052,840,6,0.068000,3016
9119,278523.500000,3336.363300,1864,1043,840,6,0.078000,3016
9120,279157.500000,2979.913800,1864,1053,840,6,0.068000,3016
9121,281980.500000,2823.695300,1864,1037,840,6,0.063000,3016
9122,284522.500000,2748.633050,1864,1029,840,6,0.060500,3016
9123,283759.500000,3014.420550,1864,1049,840,6,0.070500,3016
9124,284884.500000,2904.705050,1864,1023,840,6,0.065500,3016
9125,285095.500000,2994.094300,1864,996,840,6,0.068000,3016
9126,281457.500000,3253.910050,1864,1005,840,6,0.075500,3016
9127,282731.500000,3301.758550,1864,1005,840,6,0.075500,3016
9128,284229.500000,3698.604750,1864,1013,840,6,0.082500,7144
9129,282829.500000,3233.366700,1864,1019,840,5,0.072000,712
9130,281187.500000,3454.522700,1864,1025,840,5,0.077000,712
9131,277926.500000,3196.982200,1864,1061,840,5,0.072000,712
9132,282273.500000,3615.330200,1864,1026,840,5,0.082000,712
9133,283634.500000,3593.729200,1864,1021,840,5,0.082000,712
9134,283188.500000,3627.776200,1864,1006,840,5,0.082000,712
9135,279502.500000,3317.926950,1864,1018,840,5,0.074500,712
9136,281099.500000,3737.963450,1864,1001,840,5,0.084500,712
9137,282003.500000,3443.008250,1864,1006,840,5,0.077500,712
9138,283599.500000,3355.803000,1864,1024,840,5,0.075000,712
9139,282572.500000,3184.328000,1864,1028,840,5,0.070000,824
9140,284464.500000,3178.480000,1864,1027,840,5,0.070000,824
9141,285162.500000,2881.015250,1864,1001,840,5,0.062500,824
9142,286633.500000,3055.938250,1864,973,840,5,0.067500,824
9143,287986.500000,3096.303750,1864,961,840,5,0.067500,712
9144,287994.500000,3210.807000,1864,970,840,5,0.070000,712
9145,292028.500000,3248.638000,1864,927,840,5,0.070000,712
9146,289607.500000,3512.797250,1864,959,840,5,0.077500,712
9147,286181.500000,3176.308500,1864,999,840,5,0.070000,712
9148,286553.500000,3354.509000,1864,1018,840,5,0.075000,712
9149,281744.500000,3193.078200,1864,1061,840,5,0.072000,712
9150,282333.500000,2780.235200,1864,1050,840,5,0.062000,824
9151,281501.500000,3118.014950,1864,1057,840,5,0.069500,712
9152,282664.500000,2409.788750,1864,1044,840,5,0.052500,712
9153,283545.500000,2434.695250,1864,1049,840,5,0.052500,712
9154,281013.500000,2716.470000,1864,1097,840,5,0.060000,832
9155,277161.500000,3235.055500,1381,1123,840,5,0.075000,712
9156,277653.500000,3254.493750,1864,1110,840,5,0.077500,712
9157,279293.500000,3252.047550,1864,1078,840,6,0.075500,7104
9158,279571.500000,3289.921000,1864,1067,840,5,0.075000,712
9159,278667.500000,3429.653950,1864,1079,840,5,0.079500,712
9160,278867.500000,3254.443000,1864,1094,840,5,0.075000,712
9161,277777.500000,3255.121500,1864,1088,840,5,0.075000,712
9162,277672.500000,3184.446800,1864,1098,840,6,0.073000,7112
9163,276663.500000,3356.365800,1864,1078,840,6,0.078000,7112
9164,276612.500000,3138.287250,1864,1068,840,5,0.072500,824
9165,278631.500000,2795.611550,1864,1062,840,6,0.065500,3048
9166,276124.500000,2522.422800,1381,1078,840,6,0.058000,3048
9167,276527.500000,2776.869550,1864,1067,840,6,0.065500,3048
9168,279755.500000,2834.249750,1864,1041,840,5,0.062500,712
9169,275340.500000,2771.880250,1381,1090,840,5,0.062500,712
9170,274110.500000,2654.123000,1381,1122,840,5,0.060000,712
9171,274811.500000,2440.983800,1381,1110,840,6,0.058000,9160
9172,275487.500000,2907.010250,1381,1112,840,5,0.067500,712
9173,276025.500000,3055.433500,1381,1107,840,5,0.070000,712
9174,276071.500000,2832.021000,1381,1101,840,5,0.065000,712
9175,280265.500000,2704.675000,1864,1047,840,5,0.060000,712
9176,282033.500000,2677.869000,1864,1020,840,5,0.060000,712
9177,281539.500000,2617.423250,1864,1027,840,5,0.057500,712
9178,280355.500000,3013.650500,1864,1040,840,5,0.070000,712
9179,280868.500000,2929.511250,1864,1012,840,5,0.067500,712
9180,279805.500000,3042.765000,1864,1041,840,5,0.070000,712
9181,279221.500000,2967.797500,1864,1034,840,5,0.065000,712
9182,280988.500000,3004.805250,1864,992,840,5,0.067500,712
9183,281843.500000,3128.944500,1864,993,840,5,0.070000,712
9184,280498.500000,3004.391750,1864,986,840,5,0.067500,712
9185,279857.500000,2698.602500,1864,989,840,5,0.060000,712
9186,278163.500000,3312.782000,1864,999,840,5,0.075000,712
9187,278840.500000,2700.714000,1864,984,840,5,0.060000,712
9188,275859.500000,3226.028750,1864,973,840,6,0.072500,4133
9189,275152.500000,3342.732550,1864,975,840,6,0.075500,4133
9190,275501.500000,3152.089550,1381,994,840,6,0.070500,4133
9191,278551.500000,3396.608750,1864,992,840,5,0.077500,704
9192,276996.500000,2943.589750,1864,996,840,5,0.067500,704
9193,275802.500000,3292.616550,1864,989,840,6,0.075500,7112
9194,276279.500000,3284.937000,1864,1002,840,5,0.075000,712
9195,275610.500000,2999.448750,1864,1027,840,5,0.067500,712
9196,276543.500000,3042.377000,1381,1027,840,5,0.070000,712
9197,275878.500000,3450.287500,1381,1024,840,5,0.080000,712
9198,276612.500000,3101.757500,1381,1012,840,5,0.070000,712
9199,277913.500000,3245.767250,1864,996,840,5,0.072500,712
9200,278263.500000,3103.647000,1864,991,840,5,0.070000,712
9201,280450.500000,3657.170250,1864,958,840,5,0.082500,712
9202,280063.500000,3209.583250,1864,966,840,5,0.072500,712
9203,280377.500000,3255.846500,1864,942,840,5,0.075000,712
9204,279351.500000,3401.570500,1864,942,840,5,0.075000,712
9205,281887.500000,2999.503000,1864,920,840,5,0.065000,712
9206,282039.500000,3589.757500,1864,920,840,5,0.080000,712
9207,280869.500000,3204.229000,1864,909,840,5,0.070000,704
9208,279092.500000,3613.416200,1864,921,840,5,0.082000,704
9209,280475.500000,3760.596450,1864,889,840,5,0.084500,712
9210,280449.500000,3474.860750,1864,903,840,5,0.077500,712
9211,283262.500000,3548.566500,1736,914,840,5,0.080000,712
9212,290029.500000,3911.678250,1736,861,840,5,0.087500,712
9213,291217.500000,3843.533000,1736,876,840,5,0.085000,712
9214,290432.500000,3582.739000,1736,887,840,5,0.080000,712
9215,294964.500000,3031.286750,1736,902,840,5,0.067500,712
9216,298300.500000,2948.852550,1736,930,840,6,0.065500,3016
9217,278322.500000,2508.545000,1864,893,840,5,0.055000,712
9218,278256.500000,2601.826750,712,884,840,5,0.057500,712
9219,282937.500000,2864.573250,1864,847,840,5,0.062500,712
9220,284095.500000,2853.787750,1864,830,840,5,0.062500,712
9221,284275.500000,2635.118750,1864,828,840,5,0.057500,712
9222,311591.500000,3282.261000,1736,828,840,5,0.070000,712
9223,313027.500000,3653.832000,1736,831,840,5,0.080000,712
9224,309746.500000,3327.947750,1736,852,840,5,0.072500,712
9225,311525.500000,3358.788250,1736,853,840,5,0.072500,712
9226,311612.500000,3161.963250,1736,860,840,5,0.067500,712
9227,310715.500000,3509.123550,1736,823,840,6,0.075500,4101
9228,312491.500000,3470.712050,1736,867,840,6,0.075500,4101
9229,311506.500000,3576.180300,1736,867,840,6,0.078000,4101
9230,317437.500000,3589.740300,1720,867,840,6,0.078000,4101
9231,320847.500000,3387.879250,1720,836,840,6,0.072500,4101
9232,314934.500000,3796.306200,1720,871,840,5,0.082000,712
9233,312175.500000,3367.286200,1720,882,840,5,0.072000,712
9234,311567.500000,3585.684000,1736,906,840,6,0.080000,7144
9235,304556.500000,3229.956250,1736,927,840,6,0.072500,7144
9236,305004.500000,4134.283500,1736,917,840,6,0.095000,7144
9237,297451.500000,3490.680500,1736,955,840,6,0.080000,7144
9238,293686.500000,3421.905500,1736,947,840,6,0.080000,7144
9239,293000.500000,3863.303550,1736,935,840,6,0.090500,7144
9240,290643.500000,3346.267050,1728,942,840,6,0.075500,7144
9241,296054.500000,3424.272000,1728,934,840,5,0.075000,712
9242,294805.500000,3523.545000,1728,938,840,5,0.080000,712
9243,295218.500000,3220.194300,1728,947,840,6,0.073000,9192
9244,290797.500000,3295.763450,1728,922,840,5,0.074500,712
9245,288372.500000,3312.526500,1728,960,840,5,0.075000,712
9246,296810.500000,3412.545000,1737,932,840,5,0.075000,712
9247,290374.500000,3851.800250,1737,966,840,5,0.087500,712
9248,286766.500000,4024.241200,1737,986,840,5,0.092000,712
